date,year,season,companyCode,companyName,genre,EPS,shareValue,revenue,netIncome,comprehensiveIcome,IncomeAfterTax
"1120101","111","3","6573","虹揚發展科技股份有限公司","半導體業","-1.48","新台幣                 10.0000元","947559.00","-128838.00","-8788.00","-138597.00"
"1120101","111","3","6579","研揚科技股份有限公司","電腦及週邊設備業","7.27","新台幣                 10.0000元","6096534.00","845603.00","214147.00","842572.00"
"1120101","111","3","6581","台灣鋼聯股份有限公司","其他","6.79","新台幣                 10.0000元","1928521.00","914790.00","25483.00","756064.00"
"1120101","111","3","6582","申豐特用應材股份有限公司","橡膠工業","1.77","新台幣                 10.0000元","1421454.00","217620.00","94757.00","188366.00"
"1120101","111","3","6585","鼎基先進材料股份有限公司","其他","3.13","新台幣                 10.0000元","1997828.00","205498.00","49087.00","204510.00"
"1120101","111","3","6591","動力科技股份有限公司","電腦及週邊設備業","5.95","新台幣                 10.0000元","1262299.00","191370.00","92999.00","192130.00"
"1120101","111","3","6592","和潤企業股份有限公司","其他","5.24","新台幣                 10.0000元","16561651.00","3608424.00","387764.00","3031862.00"
"1120101","111","3","6598","Applied BioCode Corporation","生技醫療業","-1.83","新台幣                 10.0000元","269566.00","-153247.00","3748.00","-149522.00"
"1120101","111","3","6605","帝寶工業股份有限公司","汽車工業","8.78","新台幣                 10.0000元","12696688.00","1437518.00","453333.00","1449914.00"
"1120101","111","3","6625","必應創造股份有限公司","其他","-1.78","新台幣                 10.0000元","602916.00","-73756.00","-8774.00","-82187.00"
"1120101","111","3","6641","基士德科技股份有限公司","其他","3.57","新台幣                 10.0000元","1356095.00","74831.00","63210.00","125741.00"
"1120101","111","3","6655","科定企業股份有限公司","其他","4.78","新台幣                 10.0000元","1717049.00","368143.00","37066.00","334879.00"
"1120101","111","3","6666","羅麗芬控股股份有限公司","生技醫療業","1.63","新台幣                 10.0000元","676039.00","55274.00","39304.00","75559.00"
"1120101","111","3","6668","中揚光電股份有限公司","光電業","-2.06","新台幣                 10.0000元","934894.00","-189512.00","47918.00","-146447.00"
"1120101","111","3","6669","緯穎科技服務股份有限公司","電腦及週邊設備業","58.48","新台幣                 10.0000元","205436641.00","12365632.00","568474.00","10224411.00"
"1120101","111","3","6670","復盛應用科技股份有限公司","其他","28.21","新台幣                 10.0000元","24499617.00","3995618.00","938866.00","3922066.00"
"1120101","111","3","6671","三能集團控股股份有限公司","其他","1.59","新台幣                 10.0000元","1368722.00","132321.00","5580.00","95172.00"
"1120101","111","3","6672","騰輝電子國際集團股份有限公司","電子零組件業","5.26","新台幣                 10.0000元","4386433.00","394764.00","37956.00","372018.00"
"1120101","111","3","6674","鋐寶科技股份有限公司","通信網路業","0.05","新台幣                 10.0000元","2067107.00","-35857.00","37539.00","3309.00"
"1120101","111","3","6689","伊雲谷數位科技股份有限公司","其他電子業","1.14","新台幣                 10.0000元","6350151.00","99376.00","-8825.00","69382.00"
"1120101","111","3","6691","洋基工程股份有限公司","其他電子業","19.08","新台幣                 10.0000元","10087256.00","1633214.00","22645.00","1295514.00"
"1120101","111","3","6695","芯鼎科技股份有限公司","半導體業","0.98","新台幣                 10.0000元","883371.00","22552.00","60580.00","83132.00"
"1120101","111","3","6698","旭暉應用材料股份有限公司","其他電子業","-0.16","新台幣                 10.0000元","885599.00","12872.00","38763.00","29157.00"
"1120101","111","3","6706","惠特科技股份有限公司","光電業","12.76","新台幣                 10.0000元","4075246.00","665014.00","470761.00","938219.00"
"1120101","111","3","6715","嘉基科技股份有限公司","電子零組件業","7.40","新台幣                 10.0000元","2510071.00","508102.00","125961.00","460186.00"
"1120101","111","3","6719","力智電子股份有限公司","半導體業","14.68","新台幣                 10.0000元","5093288.00","1259136.00","194660.00","1144393.00"
"1120101","111","3","6743","安普新股份有限公司","其他電子業","0.56","新台幣                 10.0000元","4124540.00","82573.00","57134.00","83902.00"
"1120101","111","3","6754","匯僑室內裝修設計股份有限公司","其他","3.17","新台幣                 10.0000元","3672695.00","273843.00","37565.00","209426.00"
"1120101","111","3","6756","威鋒電子股份有限公司","半導體業","9.96","新台幣                 10.0000元","2471899.00","659089.00","152707.00","681573.00"
"1120101","111","3","6768","志強國際企業股份有限公司","其他","7.45","新台幣                 10.0000元","13747506.00","1662915.00","184451.00","1457040.00"
"1120101","111","3","6770","力晶積成電子製造股份有限公司","半導體業","5.40","新台幣                 10.0000元","61724407.00","23518842.00","1046497.00","19714969.00"
"1120101","111","3","6776","展碁國際股份有限公司","電子通路業","3.60","新台幣                 10.0000元","17476801.00","381166.00","36821.00","323940.00"
"1120101","111","3","6781","AES Holding Co., Ltd.","電子零組件業","29.25","新台幣                 10.0000元","11625088.00","3066588.00","96289.00","2498931.00"
"1120101","111","3","6782","視陽光學股份有限公司","生技醫療業","9.02","新台幣                 10.0000元","2091993.00","555824.00","25191.00","491595.00"
"1120101","111","3","6789","采鈺科技股份有限公司","半導體業","5.08","新台幣                 10.0000元","7160713.00","1842676.00","26181.00","1528700.00"
"1120101","111","3","6790","永豐餘消費品實業股份有限公司","造紙工業","2.07","新台幣                 10.0000元","7385746.00","731260.00","-3244.00","558290.00"
"1120101","111","3","6792","詠業科技股份有限公司","通信網路業","4.20","新台幣                 10.0000元","1162333.00","216188.00","25712.00","200103.00"
"1120101","111","3","6796","晉弘科技股份有限公司","生技醫療業","1.70","新台幣                 10.0000元","349887.00","32312.00","34520.00","53611.00"
"1120101","111","3","6799","來頡科技股份有限公司","半導體業","6.27","新台幣                 10.0000元","924166.00","286761.00","19388.00","242617.00"
"1120101","111","3","6806","森崴能源股份有限公司","其他","0.61","新台幣                 10.0000元","2677254.00","117758.00","50499.00","129421.00"
"1120101","111","3","6807","峰源集團股份有限公司","其他","2.26","新台幣                 10.0000元","3331703.00","32556.00","116710.00","113605.00"
"1120101","111","3","6830","汎銓科技股份有限公司","其他電子業","4.27","新台幣                 10.0000元","1253985.00","259623.00","-2674.00","178909.00"
"1120101","111","3","6834","天二科技股份有限公司","電子零組件業","1.61","新台幣                 10.0000元","890456.00","83375.00","62243.00","130328.00"
"1120101","111","3","6835","圓裕企業股份有限公司","電子零組件業","4.08","新台幣                 10.0000元","2127809.00","192447.00","127239.00","245256.00"
"1120101","111","3","6854","PlayNitride Inc.","半導體業","-3.25","新台幣                 10.0000元","296172.00","-548927.00","218219.00","-330708.00"
"1120101","111","3","8011","台通光電股份有限公司","通信網路業","-1.23","新台幣                 10.0000元","1299032.00","-169867.00","-36493.00","-206341.00"
"1120101","111","3","8016","矽創電子股份有限公司","半導體業","27.02","新台幣                 10.0000元","14196406.00","4270247.00","363746.00","3783404.00"
"1120101","111","3","8021","尖點科技股份有限公司","其他電子業","1.89","新台幣                 10.0000元","2682992.00","424811.00","22740.00","300707.00"
"1120101","111","3","8028","昇陽國際半導體股份有限公司","半導體業","1.89","新台幣                 10.0000元","2281153.00","222017.00","95636.00","282746.00"
"1120101","111","3","8033","雷虎科技股份有限公司","其他","0.09","新台幣                 10.0000元","799181.00","5411.00","30600.00","25351.00"
"1120101","111","3","8039","台虹科技股份有限公司","電子零組件業","3.30","新台幣                 10.0000元","6861226.00","566944.00","308331.00","688695.00"
"1120101","111","3","8046","南亞電路板股份有限公司","電子零組件業","22.08","新台幣                 10.0000元","46942811.00","16614859.00","2123586.00","14265133.00"
"1120101","111","3","8070","長華電材股份有限公司","電子通路業","2.81","新台幣                  1.0000元","16988021.00","2718938.00","1172168.00","3136203.00"
"1120101","111","3","8072","陞泰科技股份有限公司","電子通路業","1.16","新台幣                 10.0000元","967936.00","23693.00","106129.00","102744.00"
"1120101","111","3","8081","致新科技股份有限公司","半導體業","20.69","新台幣                 10.0000元","6707314.00","1834102.00","392438.00","1834277.00"
"1120101","111","3","8101","華冠通訊股份有限公司","通信網路業","-1.45","新台幣                 10.0000元","253011.00","-206711.00","101054.00","-105657.00"
"1120101","111","3","8103","瀚荃股份有限公司","電子零組件業","3.97","新台幣                 10.0000元","2977140.00","319473.00","158816.00","311110.00"
"1120101","111","3","8104","錸寶科技股份有限公司","光電業","0.16","新台幣                 10.0000元","1944690.00","45360.00","24778.00","24080.00"
"1120101","111","3","8105","凌巨科技股份有限公司","光電業","1.33","新台幣                 10.0000元","7766447.00","237226.00","355367.00","585751.00"
"1120101","111","3","8110","華東科技股份有限公司","半導體業","0.61","新台幣                 10.0000元","7336827.00","299046.00","152848.00","237931.00"
"1120101","111","3","8112","至上電子股份有限公司","電子通路業","4.76","新台幣                 10.0000元","138355336.00","3314072.00","-475370.00","2083891.00"
"1120101","111","3","8114","振樺電子股份有限公司","電腦及週邊設備業","10.41","新台幣                 10.0000元","9122303.00","1238349.00","75167.00","968198.00"
"1120101","111","3","8131","福懋科技股份有限公司","半導體業","4.01","新台幣                 10.0000元","7932504.00","1497839.00","676568.00","1773263.00"
"1120101","111","3","8150","南茂科技股份有限公司","半導體業","4.42","新台幣                 10.0000元","18830865.00","2906323.00","941207.00","3217099.00"
"1120101","111","3","8163","達方電子股份有限公司","電腦及週邊設備業","3.12","新台幣                 10.0000元","22741502.00","1246595.00","161096.00","1095186.00"
"1120101","111","3","8201","無敵科技股份有限公司","其他電子業","-0.90","新台幣                 10.0000元","487003.00","-76456.00","20119.00","-56331.00"
"1120101","111","3","8210","勤誠興業股份有限公司","電腦及週邊設備業","7.01","新台幣                 10.0000元","7900220.00","888222.00","250360.00","847217.00"
"1120101","111","3","8213","志超科技股份有限公司","電子零組件業","4.18","新台幣                 10.0000元","17321207.00","1261221.00","329907.00","1181047.00"
"1120101","111","3","8215","明基材料股份有限公司","光電業","3.39","新台幣                 10.0000元","11922439.00","596057.00","988350.00","1081122.00"
"1120101","111","3","8222","寶一科技股份有限公司","電機機械","0.39","新台幣                 10.0000元","343358.00","-34047.00","60976.00","26929.00"
"1120101","111","3","8249","菱光科技股份有限公司","電子零組件業","3.13","新台幣                 10.0000元","3138960.00","257429.00","209738.00","349131.00"
"1120101","111","3","8261","富鼎先進電子股份有限公司","半導體業","8.40","新台幣                 10.0000元","3204976.00","783798.00","239858.00","813341.00"
"1120101","111","3","8271","宇瞻科技股份有限公司","半導體業","4.16","新台幣                 10.0000元","6661546.00","529128.00","17643.00","441244.00"
"1120101","111","3","8341","日友環保科技股份有限公司","其他","6.16","新台幣                 10.0000元","2871410.00","886709.00","4049.00","681634.00"
"1120101","111","3","8367","建新國際股份有限公司","航運業","2.23","新台幣                 10.0000元","1769773.00","370488.00","-109664.00","173420.00"
"1120101","111","3","8374","羅昇企業股份有限公司","電機機械","0.77","新台幣                 10.0000元","2899045.00","105198.00","32086.00","101672.00"
"1120101","111","3","8404","百和興業股份有限公司(開曼)","其他","2.11","新台幣                 10.0000元","6635306.00","976598.00","-32903.00","663723.00"
"1120101","111","3","8411","福貞控股股份有限公司","其他","-2.07","新台幣                 10.0000元","6390051.00","10607.00","-328162.00","-359580.00"
"1120101","111","3","8422","可寧衛股份有限公司","其他","8.80","新台幣                 10.0000元","3792909.00","1208303.00","9328.00","954816.00"
"1120101","111","3","8429","金麗集團控股有限公司","貿易百貨","-1.12","新台幣                 10.0000元","188270.00","-228417.00","970.00","-208984.00"
"1120101","111","3","8438","昶昕實業股份有限公司","其他","1.41","新台幣                 10.0000元","2943729.00","85818.00","49138.00","95683.00"
"1120101","111","3","8442","威宏控股股份有限公司","其他","8.09","新台幣                 10.0000元","6401913.00","501205.00","32781.00","485344.00"
"1120101","111","3","8443","阿瘦實業股份有限公司","貿易百貨","-2.12","新台幣                 10.0000元","925486.00","-99269.00","-10220.00","-141317.00"
"1120101","111","3","8454","富邦媒體科技股份有限公司","貿易百貨","11.05","新台幣                 10.0000元","71633611.00","2936204.00","79488.00","2412691.00"
"1120101","111","3","8462","柏文健康事業股份有限公司","觀光事業","0.93","新台幣                 10.0000元","2659429.00","135453.00","-45409.00","70708.00"
"1120101","111","3","8463","潤泰精密材料股份有限公司","其他","0.00","新台幣                 10.0000元","2858577.00","69006.00","8190.00","50386.00"
"1120101","111","3","8464","億豐綜合工業股份有限公司","其他","16.04","新台幣                 10.0000元","22122453.00","5637310.00","1066052.00","4652405.00"
"1120101","111","3","8466","美吉吉國際股份有限公司","其他","2.77","新台幣                 10.0000元","2754204.00","153598.00","74667.00","172409.00"
"1120101","111","3","8467","波力環球企業股份有限公司","其他","8.15","新台幣                 10.0000元","1564793.00","360925.00","130944.00","402983.00"
"1120101","111","3","8473","山林水環境工程股份有限公司","其他","-1.20","新台幣                 10.0000元","2794607.00","92790.00","-118255.00","-95845.00"
"1120101","111","3","8478","東哥企業股份有限公司","其他","15.27","新台幣                 10.0000元","4151625.00","1371298.00","32654.00","1343611.00"
"1120101","111","3","8481","政伸企業股份有限公司","其他","4.10","新台幣                 10.0000元","1140983.00","320655.00","63515.00","273161.00"
"1120101","111","3","8482","商億全球控股有限公司","其他","6.66","新台幣                 10.0000元","3887782.00","706619.00","104692.00","723487.00"
"1120101","111","3","8488","吉源控股股份有限公司","其他","-1.17","新台幣                 10.0000元","2876961.00","-92935.00","-7660.00","-79126.00"
"1120101","111","3","8499","鼎炫投資控股股份有限公司","其他電子業","11.51","新台幣                 10.0000元","1857587.00","572770.00","251085.00","647018.00"
"1120101","111","3","8926","台灣汽電共生股份有限公司","油電燃氣業","0.52","新台幣                 10.0000元","2605863.00","42428.00","316306.00","315849.00"
"1120101","111","3","8940","新天地國際實業股份有限公司","觀光事業","-0.41","新台幣                 10.0000元","594693.00","-35582.00","-3161.00","-29623.00"
"1120101","111","3","8996","高力熱處理工業股份有限公司","電機機械","2.24","新台幣                 10.0000元","1944140.00","223464.00","37229.00","200564.00"
"1120101","111","3","9802","鈺齊國際股份有限公司","其他","14.94","新台幣                 10.0000元","17965182.00","2851904.00","709524.00","2793550.00"
"1120101","111","3","9902","台火開發股份有限公司","其他","-0.51","新台幣                 10.0000元","70523.00","-15786.00","-30857.00","-49909.00"
"1120101","111","3","9904","寶成工業股份有限公司","其他","5.23","新台幣                 10.0000元","204576945.00","8558654.00","13832858.00","19296178.00"
"1120101","111","3","9905","大華金屬工業股份有限公司","其他","1.31","新台幣                 10.0000元","7027281.00","437611.00","85918.00","391733.00"
"1120101","111","3","9906","欣巴巴事業股份有限公司","建材營造","5.06","新台幣                 10.0000元","2629538.00","550490.00","-16470.00","421819.00"
"1120101","111","3","9907","統一實業股份有限公司","其他","1.43","新台幣                 10.0000元","34401487.00","2677519.00","171190.00","2180649.00"
"1120101","111","3","9908","大台北區瓦斯股份有限公司","油電燃氣業","1.23","新台幣                 10.0000元","2443524.00","464792.00","316750.00","670820.00"
"1120101","111","3","9910","豐泰企業股份有限公司","其他","8.37","新台幣                 10.0000元","73039500.00","8657469.00","2280284.00","7968116.00"
"1120101","111","3","9911","台灣櫻花股份有限公司","其他","3.47","新台幣                 10.0000元","6050012.00","796343.00","148492.00","754451.00"
"1120101","111","3","9912","偉聯科技股份有限公司","電腦及週邊設備業","-0.09","新台幣                 10.0000元","456211.00","-20520.00","8322.00","-13969.00"
"1120101","111","3","9914","美利達工業股份有限公司","其他","10.32","新台幣                 10.0000元","26392232.00","2288262.00","1803101.00","3124212.00"
"1120101","111","3","9917","中興保全科技股份有限公司","其他","4.30","新台幣                 10.0000元","11336609.00","1793878.00","513173.00","1915966.00"
"1120101","111","3","9918","欣欣天然氣股份有限公司","油電燃氣業","0.58","新台幣                 10.0000元","1477177.00","275886.00","-115710.00","102822.00"
"1120101","111","3","9919","康那香企業股份有限公司","其他","-0.75","新台幣                 10.0000元","2527827.00","-205615.00","52618.00","-146837.00"
"1120101","111","3","9921","巨大機械工業股份有限公司","其他","15.01","新台幣                 10.0000元","70874296.00","6887972.00","1062974.00","5874507.00"
"1120101","111","3","9924","台灣福興工業股份有限公司","其他","4.14","新台幣                 10.0000元","7397575.00","651314.00","383121.00","781611.00"
"1120101","111","3","9925","台灣新光保全股份有限公司","其他","2.08","新台幣                 10.0000元","5713474.00","747633.00","260060.00","852992.00"
"1120101","111","3","9926","新海瓦斯股份有限公司","油電燃氣業","2.12","新台幣                 10.0000元","1697004.00","394366.00","69103.00","379819.00"
"1120101","111","3","9927","泰銘實業股份有限公司","其他","3.17","新台幣                 10.0000元","7235839.00","535508.00","164174.00","533983.00"
"1120101","111","3","9928","中國電視事業股份有限公司","其他","-0.31","新台幣                 10.0000元","613450.00","-63290.00","44682.00","-18608.00"
"1120101","111","3","9929","秋雨創新股份有限公司","其他","-0.84","新台幣                 10.0000元","410585.00","-994.00","-110683.00","-111888.00"
"1120101","111","3","9930","中聯資源股份有限公司","其他","2.47","新台幣                 10.0000元","8573400.00","722449.00","36329.00","615293.00"
"1120101","111","3","9931","欣高石油氣股份有限公司","油電燃氣業","1.37","新台幣                 10.0000元","944509.00","131227.00","60903.00","152827.00"
"1120101","111","3","9933","中鼎工程股份有限公司","其他","2.49","新台幣                 10.0000元","69210356.00","2778423.00","251639.00","2619625.00"
"1120101","111","3","9934","成霖企業股份有限公司","其他","-2.77","新台幣                 10.0000元","15256408.00","-815317.00","-139524.00","-991801.00"
"1120101","111","3","9935","慶豐富實業股份有限公司","其他","1.12","新台幣                 10.0000元","4077574.00","108957.00","152617.00","188894.00"
"1120101","111","3","9937","全國加油站股份有限公司","油電燃氣業","1.75","新台幣                 10.0000元","18045046.00","545477.00","130409.00","536800.00"
"1120101","111","3","9938","台灣百和工業股份有限公司","其他","4.78","新台幣                 10.0000元","13307348.00","2398575.00","35202.00","1743779.00"
"1120101","111","3","9939","宏全國際股份有限公司","其他","6.92","新台幣                 10.0000元","19353834.00","2497601.00","130198.00","2060378.00"
"1120101","111","3","9940","信義房屋股份有限公司","其他","1.34","新台幣                 10.0000元","10038907.00","1206261.00","60021.00","1000326.00"
"1120101","111","3","9941","裕融企業股份有限公司","其他","9.53","新台幣                 10.0000元","26729704.00","6859361.00","-412480.00","4751887.00"
"1120101","111","3","9942","茂順密封元件科技股份有限公司","其他","5.67","新台幣                 10.0000元","2991336.00","582313.00","75999.00","473295.00"
"1120101","111","3","9943","好樂迪股份有限公司","觀光事業","2.16","新台幣                 10.0000元","1679264.00","162780.00","194084.00","309144.00"
"1120101","111","3","9944","新麗企業股份有限公司","其他","0.49","新台幣                 10.0000元","2062024.00","117498.00","74860.00","65164.00"
"1120101","111","3","9945","潤泰創新國際股份有限公司","其他","4.66","新台幣                 10.0000元","21738461.00","3333746.00","12137438.00","15039890.00"
"1120101","111","3","9946","三發地產股份有限公司(原:金革)","建材營造","0.30","新台幣                 10.0000元","2018849.00","145637.00","-22171.00","98163.00"
"1120101","111","3","9955","佳龍科技工程股份有限公司","其他","-0.68","新台幣                 10.0000元","905990.00","-76645.00","6099.00","-70546.00"
"1120101","111","3","9958","世紀鋼鐵結構股份有限公司","鋼鐵工業","2.20","新台幣                 10.0000元","6277421.00","417913.00","226094.00","478643.00"
